LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
TUR,QGDP,TOT,PC_CHGPP,Q,2002-Q1,3.777582554,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2002-Q2,4.316415446,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2002-Q3,1.366468032,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2002-Q4,2.13363529,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2003-Q1,0.083600699,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2003-Q2,0.336326982,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2003-Q3,2.851212403,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2003-Q4,3.023013077,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2004-Q1,2.754282995,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2004-Q2,2.328300885,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2004-Q3,1.127730536,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2004-Q4,1.622484668,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2005-Q1,4.609951611,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2005-Q2,0.422159476,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2005-Q3,1.41197126,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2005-Q4,3.306804141,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2006-Q1,1.14513327,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2006-Q2,3.046122099,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2006-Q3,-0.753486109,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2006-Q4,2.258713045,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2007-Q1,1.823080444,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2007-Q2,0.030535506,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2007-Q3,0.586394599,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2007-Q4,3.432599138,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2008-Q1,2.106492108,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2008-Q2,-3.548598571,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2008-Q3,-1.816869974,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2008-Q4,-2.540031551,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2009-Q1,-5.664019566,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2009-Q2,4.006998137,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2009-Q3,2.395761074,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2009-Q4,1.952357185,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2010-Q1,-0.294994982,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2010-Q2,3.800709327,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2010-Q3,2.770701784,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2010-Q4,3.023189403,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2011-Q1,2.253858177,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2011-Q2,2.747690817,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2011-Q3,2.658843122,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2011-Q4,1.357311969,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2012-Q1,-0.889773757,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2012-Q2,1.727526866,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2012-Q3,1.764793881,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2012-Q4,1.602891829,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2013-Q1,2.92988564,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2013-Q2,2.935776113,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2013-Q3,1.465976155,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2013-Q4,0.193829518,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2014-Q1,2.901075638,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2014-Q2,-1.62240622,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2014-Q3,2.458184399,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2014-Q4,1.347559385,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2015-Q1,1.890749754,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2015-Q2,1.523769405,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2015-Q3,1.401513902,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2015-Q4,1.166866867,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2016-Q1,0.361537968,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2016-Q2,1.430886402,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2016-Q3,-2.867673426,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2016-Q4,5.509611596,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2017-Q1,1.368865306,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2017-Q2,2.28031882,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2017-Q3,1.515918521,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2017-Q4,1.882761165,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2018-Q1,1.267288048,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2018-Q2,0.588498793,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2018-Q3,-0.961150162,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2018-Q4,-3.448987929,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2019-Q1,1.563174382,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2019-Q2,2.271247249,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2019-Q3,0.530768617,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2019-Q4,1.335277559,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2020-Q1,0.177106334,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2020-Q2,-10.71333831,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2020-Q3,16.411679445,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2020-Q4,1.465309314,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2021-Q1,2.033946063,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2021-Q2,1.712232685,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2021-Q3,3.647502808,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2021-Q4,1.566958247,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2022-Q1,0.212733956,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2022-Q2,1.414398999,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2022-Q3,0.542206625,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2022-Q4,1.14854317,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2023-Q1,-0.252098098,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2023-Q2,3.306434238,NA
TUR,QGDP,TOT,PC_CHGPP,Q,2023-Q3,0.272529529,NA
NLD,QGDP,TOT,PC_CHGPP,A,1961,0.294943171,NA
NLD,QGDP,TOT,PC_CHGPP,A,1962,6.843887769,NA
NLD,QGDP,TOT,PC_CHGPP,A,1963,3.624078287,NA
NLD,QGDP,TOT,PC_CHGPP,A,1964,8.276610857,NA
NLD,QGDP,TOT,PC_CHGPP,A,1965,5.248544306,NA
NLD,QGDP,TOT,PC_CHGPP,A,1966,2.740055881,NA
NLD,QGDP,TOT,PC_CHGPP,A,1967,5.280608671,NA
NLD,QGDP,TOT,PC_CHGPP,A,1968,6.416139734,NA
NLD,QGDP,TOT,PC_CHGPP,A,1969,6.429375697,NA
NLD,QGDP,TOT,PC_CHGPP,A,1970,5.695170433,NA
NLD,QGDP,TOT,PC_CHGPP,A,1971,4.221228752,NA
NLD,QGDP,TOT,PC_CHGPP,A,1972,3.310051608,NA
NLD,QGDP,TOT,PC_CHGPP,A,1973,4.6884186,NA
NLD,QGDP,TOT,PC_CHGPP,A,1974,3.966025547,NA
NLD,QGDP,TOT,PC_CHGPP,A,1975,-0.091148485,NA
NLD,QGDP,TOT,PC_CHGPP,A,1976,5.119107989,NA
NLD,QGDP,TOT,PC_CHGPP,A,1977,2.37601879,NA
NLD,QGDP,TOT,PC_CHGPP,A,1978,2.484577646,NA
NLD,QGDP,TOT,PC_CHGPP,A,1979,1.837571391,NA
NLD,QGDP,TOT,PC_CHGPP,A,1980,1.682940678,NA
NLD,QGDP,TOT,PC_CHGPP,A,1981,-0.514010564,NA
NLD,QGDP,TOT,PC_CHGPP,A,1982,-1.283154287,NA
NLD,QGDP,TOT,PC_CHGPP,A,1983,1.757967246,NA
NLD,QGDP,TOT,PC_CHGPP,A,1984,3.119475309,NA
NLD,QGDP,TOT,PC_CHGPP,A,1985,2.656018903,NA
NLD,QGDP,TOT,PC_CHGPP,A,1986,3.125094644,NA
NLD,QGDP,TOT,PC_CHGPP,A,1987,1.850624287,NA
NLD,QGDP,TOT,PC_CHGPP,A,1988,2.980272941,NA
NLD,QGDP,TOT,PC_CHGPP,A,1989,4.420857474,NA
NLD,QGDP,TOT,PC_CHGPP,A,1990,4.182498254,NA
NLD,QGDP,TOT,PC_CHGPP,A,1991,2.439883431,NA
NLD,QGDP,TOT,PC_CHGPP,A,1992,1.706612395,NA
NLD,QGDP,TOT,PC_CHGPP,A,1993,1.255960154,NA
NLD,QGDP,TOT,PC_CHGPP,A,1994,2.960007323,NA
NLD,QGDP,TOT,PC_CHGPP,A,1995,3.116795498,NA
NLD,QGDP,TOT,PC_CHGPP,A,1996,3.494143155,NA
NLD,QGDP,TOT,PC_CHGPP,A,1997,4.327536965,NA
NLD,QGDP,TOT,PC_CHGPP,A,1998,4.6684276,NA
NLD,QGDP,TOT,PC_CHGPP,A,1999,5.032373145,NA
NLD,QGDP,TOT,PC_CHGPP,A,2000,4.199320479,NA
NLD,QGDP,TOT,PC_CHGPP,A,2001,2.327949597,NA
NLD,QGDP,TOT,PC_CHGPP,A,2002,0.216832428,NA
NLD,QGDP,TOT,PC_CHGPP,A,2003,0.157370835,NA
NLD,QGDP,TOT,PC_CHGPP,A,2004,1.983026748,NA
NLD,QGDP,TOT,PC_CHGPP,A,2005,2.046850215,NA
NLD,QGDP,TOT,PC_CHGPP,A,2006,3.461742971,NA
NLD,QGDP,TOT,PC_CHGPP,A,2007,3.772020443,NA
NLD,QGDP,TOT,PC_CHGPP,A,2008,2.171887323,NA
NLD,QGDP,TOT,PC_CHGPP,A,2009,-3.667206604,NA
NLD,QGDP,TOT,PC_CHGPP,A,2010,1.3409776,NA
NLD,QGDP,TOT,PC_CHGPP,A,2011,1.549663218,NA
NLD,QGDP,TOT,PC_CHGPP,A,2012,-1.031171307,NA
NLD,QGDP,TOT,PC_CHGPP,A,2013,-0.126992858,NA
NLD,QGDP,TOT,PC_CHGPP,A,2014,1.424084034,NA
NLD,QGDP,TOT,PC_CHGPP,A,2015,1.958275892,NA
NLD,QGDP,TOT,PC_CHGPP,A,2016,2.191713719,NA
NLD,QGDP,TOT,PC_CHGPP,A,2017,2.910989684,NA
NLD,QGDP,TOT,PC_CHGPP,A,2018,2.360717729,NA
NLD,QGDP,TOT,PC_CHGPP,A,2019,1.955694414,NA
NLD,QGDP,TOT,PC_CHGPP,A,2020,-3.884621233,NA
NLD,QGDP,TOT,PC_CHGPP,A,2021,6.192209176,P
NLD,QGDP,TOT,PC_CHGPP,A,2022,4.326353124,P
EST,QGDP,TOT,PC_CHGPY,Q,1996-Q1,0.729627502,NA
EST,QGDP,TOT,PC_CHGPY,Q,1996-Q2,3.467304548,NA
EST,QGDP,TOT,PC_CHGPY,Q,1996-Q3,7.119854998,NA
EST,QGDP,TOT,PC_CHGPY,Q,1996-Q4,8.032600585,NA
EST,QGDP,TOT,PC_CHGPY,Q,1997-Q1,10.951751094,NA
EST,QGDP,TOT,PC_CHGPY,Q,1997-Q2,13.679322395,NA
EST,QGDP,TOT,PC_CHGPY,Q,1997-Q3,13.14251185,NA
EST,QGDP,TOT,PC_CHGPY,Q,1997-Q4,14.36215513,NA
EST,QGDP,TOT,PC_CHGPY,Q,1998-Q1,11.264366047,NA
EST,QGDP,TOT,PC_CHGPY,Q,1998-Q2,6.173122747,NA
EST,QGDP,TOT,PC_CHGPY,Q,1998-Q3,3.283423502,NA
EST,QGDP,TOT,PC_CHGPY,Q,1998-Q4,-1.67642418,NA
EST,QGDP,TOT,PC_CHGPY,Q,1999-Q1,-3.214104232,NA
EST,QGDP,TOT,PC_CHGPY,Q,1999-Q2,-1.809842703,NA
EST,QGDP,TOT,PC_CHGPY,Q,1999-Q3,-0.696145583,NA
EST,QGDP,TOT,PC_CHGPY,Q,1999-Q4,3.765006631,NA
EST,QGDP,TOT,PC_CHGPY,Q,2000-Q1,8.528626168,NA
EST,QGDP,TOT,PC_CHGPY,Q,2000-Q2,10.278860324,NA
EST,QGDP,TOT,PC_CHGPY,Q,2000-Q3,10.499843469,NA
EST,QGDP,TOT,PC_CHGPY,Q,2000-Q4,10.133561332,NA
EST,QGDP,TOT,PC_CHGPY,Q,2001-Q1,7.634574503,NA
EST,QGDP,TOT,PC_CHGPY,Q,2001-Q2,5.135467992,NA
EST,QGDP,TOT,PC_CHGPY,Q,2001-Q3,5.998785597,NA
EST,QGDP,TOT,PC_CHGPY,Q,2001-Q4,5.187263209,NA
EST,QGDP,TOT,PC_CHGPY,Q,2002-Q1,4.413932926,NA
EST,QGDP,TOT,PC_CHGPY,Q,2002-Q2,7.931211182,NA
EST,QGDP,TOT,PC_CHGPY,Q,2002-Q3,7.867075043,NA
EST,QGDP,TOT,PC_CHGPY,Q,2002-Q4,7.085633653,NA
EST,QGDP,TOT,PC_CHGPY,Q,2003-Q1,8.783748101,NA
EST,QGDP,TOT,PC_CHGPY,Q,2003-Q2,7.542118717,NA
EST,QGDP,TOT,PC_CHGPY,Q,2003-Q3,6.465869514,NA
EST,QGDP,TOT,PC_CHGPY,Q,2003-Q4,8.451928841,NA
EST,QGDP,TOT,PC_CHGPY,Q,2004-Q1,8.478723828,NA
EST,QGDP,TOT,PC_CHGPY,Q,2004-Q2,5.302910366,NA
EST,QGDP,TOT,PC_CHGPY,Q,2004-Q3,6.635267945,NA
EST,QGDP,TOT,PC_CHGPY,Q,2004-Q4,6.08176157,NA
EST,QGDP,TOT,PC_CHGPY,Q,2005-Q1,5.498246219,NA
EST,QGDP,TOT,PC_CHGPY,Q,2005-Q2,10.426396961,NA
EST,QGDP,TOT,PC_CHGPY,Q,2005-Q3,10.57055028,NA
EST,QGDP,TOT,PC_CHGPY,Q,2005-Q4,10.820483415,NA
EST,QGDP,TOT,PC_CHGPY,Q,2006-Q1,11.409671621,NA
EST,QGDP,TOT,PC_CHGPY,Q,2006-Q2,9.410872295,NA
EST,QGDP,TOT,PC_CHGPY,Q,2006-Q3,9.299084428,NA
EST,QGDP,TOT,PC_CHGPY,Q,2006-Q4,9.482541828,NA
EST,QGDP,TOT,PC_CHGPY,Q,2007-Q1,10.572499118,NA
EST,QGDP,TOT,PC_CHGPY,Q,2007-Q2,8.726488476,NA
EST,QGDP,TOT,PC_CHGPY,Q,2007-Q3,6.50588089,NA
EST,QGDP,TOT,PC_CHGPY,Q,2007-Q4,3.303559924,NA
EST,QGDP,TOT,PC_CHGPY,Q,2008-Q1,-2.231633001,NA
EST,QGDP,TOT,PC_CHGPY,Q,2008-Q2,-1.622401291,NA
EST,QGDP,TOT,PC_CHGPY,Q,2008-Q3,-1.772983167,NA
EST,QGDP,TOT,PC_CHGPY,Q,2008-Q4,-12.838645752,NA
EST,QGDP,TOT,PC_CHGPY,Q,2009-Q1,-13.22356086,NA
EST,QGDP,TOT,PC_CHGPY,Q,2009-Q2,-16.995007018,NA
EST,QGDP,TOT,PC_CHGPY,Q,2009-Q3,-18.666623653,NA
EST,QGDP,TOT,PC_CHGPY,Q,2009-Q4,-7.354951078,NA
EST,QGDP,TOT,PC_CHGPY,Q,2010-Q1,-3.519526869,NA
EST,QGDP,TOT,PC_CHGPY,Q,2010-Q2,1.115471138,NA
EST,QGDP,TOT,PC_CHGPY,Q,2010-Q3,4.656289898,NA
EST,QGDP,TOT,PC_CHGPY,Q,2010-Q4,6.35662135,NA
EST,QGDP,TOT,PC_CHGPY,Q,2011-Q1,7.037821158,NA
EST,QGDP,TOT,PC_CHGPY,Q,2011-Q2,7.71603073,NA
EST,QGDP,TOT,PC_CHGPY,Q,2011-Q3,7.933404663,NA
EST,QGDP,TOT,PC_CHGPY,Q,2011-Q4,5.677473954,NA
EST,QGDP,TOT,PC_CHGPY,Q,2012-Q1,4.192472452,NA
EST,QGDP,TOT,PC_CHGPY,Q,2012-Q2,3.494157876,NA
EST,QGDP,TOT,PC_CHGPY,Q,2012-Q3,2.302596485,NA
EST,QGDP,TOT,PC_CHGPY,Q,2012-Q4,3.245200374,NA
EST,QGDP,TOT,PC_CHGPY,Q,2013-Q1,3.127679822,NA
EST,QGDP,TOT,PC_CHGPY,Q,2013-Q2,1.617110439,NA
EST,QGDP,TOT,PC_CHGPY,Q,2013-Q3,0.860179107,NA
EST,QGDP,TOT,PC_CHGPY,Q,2013-Q4,-0.077654957,NA
EST,QGDP,TOT,PC_CHGPY,Q,2014-Q1,1.078259287,NA
EST,QGDP,TOT,PC_CHGPY,Q,2014-Q2,1.751805877,NA
EST,QGDP,TOT,PC_CHGPY,Q,2014-Q3,3.372776893,NA
EST,QGDP,TOT,PC_CHGPY,Q,2014-Q4,4.973341055,NA
EST,QGDP,TOT,PC_CHGPY,Q,2015-Q1,1.835318057,NA
EST,QGDP,TOT,PC_CHGPY,Q,2015-Q2,3.421863961,NA
EST,QGDP,TOT,PC_CHGPY,Q,2015-Q3,2.81397411,NA
EST,QGDP,TOT,PC_CHGPY,Q,2015-Q4,1.109253,NA
EST,QGDP,TOT,PC_CHGPY,Q,2016-Q1,4.2065033,NA
EST,QGDP,TOT,PC_CHGPY,Q,2016-Q2,2.00856836,NA
EST,QGDP,TOT,PC_CHGPY,Q,2016-Q3,2.353004576,NA
EST,QGDP,TOT,PC_CHGPY,Q,2016-Q4,3.782516374,NA
EST,QGDP,TOT,PC_CHGPY,Q,2017-Q1,4.239474168,NA
EST,QGDP,TOT,PC_CHGPY,Q,2017-Q2,6.257527835,NA
EST,QGDP,TOT,PC_CHGPY,Q,2017-Q3,5.491958022,NA
EST,QGDP,TOT,PC_CHGPY,Q,2017-Q4,5.845324074,NA
EST,QGDP,TOT,PC_CHGPY,Q,2018-Q1,4.376402068,NA
EST,QGDP,TOT,PC_CHGPY,Q,2018-Q2,3.419803713,NA
EST,QGDP,TOT,PC_CHGPY,Q,2018-Q3,4.009516968,NA
EST,QGDP,TOT,PC_CHGPY,Q,2018-Q4,3.616923041,NA
EST,QGDP,TOT,PC_CHGPY,Q,2019-Q1,4.679904172,NA
EST,QGDP,TOT,PC_CHGPY,Q,2019-Q2,4.237460097,NA
EST,QGDP,TOT,PC_CHGPY,Q,2019-Q3,3.647677884,NA
EST,QGDP,TOT,PC_CHGPY,Q,2019-Q4,3.215731302,NA
EST,QGDP,TOT,PC_CHGPY,Q,2020-Q1,1.107233707,NA
EST,QGDP,TOT,PC_CHGPY,Q,2020-Q2,-4.594305483,NA
EST,QGDP,TOT,PC_CHGPY,Q,2020-Q3,-0.466566139,NA
EST,QGDP,TOT,PC_CHGPY,Q,2020-Q4,1.198982758,NA
EST,QGDP,TOT,PC_CHGPY,Q,2021-Q1,4.441867645,NA
EST,QGDP,TOT,PC_CHGPY,Q,2021-Q2,12.509234387,NA
EST,QGDP,TOT,PC_CHGPY,Q,2021-Q3,7.156721167,NA
EST,QGDP,TOT,PC_CHGPY,Q,2021-Q4,5.700647978,NA
EST,QGDP,TOT,PC_CHGPY,Q,2022-Q1,2.672968026,NA
EST,QGDP,TOT,PC_CHGPY,Q,2022-Q2,-0.513225277,NA
EST,QGDP,TOT,PC_CHGPY,Q,2022-Q3,-0.737687653,NA
EST,QGDP,TOT,PC_CHGPY,Q,2022-Q4,-3.167323671,NA
EST,QGDP,TOT,PC_CHGPY,Q,2023-Q1,-3.782877949,NA
EST,QGDP,TOT,PC_CHGPY,Q,2023-Q2,-3.281964596,NA
EST,QGDP,TOT,PC_CHGPY,Q,2023-Q3,-4.047541379,NA
ARG,QGDP,TOT,PC_CHGPY,Q,1994-Q1,7.268922348,NA
ARG,QGDP,TOT,PC_CHGPY,Q,1994-Q2,6.450531759,NA
ARG,QGDP,TOT,PC_CHGPY,Q,1994-Q3,4.616171108,NA
ARG,QGDP,TOT,PC_CHGPY,Q,1994-Q4,5.068113186,NA
ARG,QGDP,TOT,PC_CHGPY,Q,1995-Q1,1.997060055,NA
ARG,QGDP,TOT,PC_CHGPY,Q,1995-Q2,-3.857416767,NA
ARG,QGDP,TOT,PC_CHGPY,Q,1995-Q3,-4.469924006,NA
ARG,QGDP,TOT,PC_CHGPY,Q,1995-Q4,-4.917327789,NA
ARG,QGDP,TOT,PC_CHGPY,Q,1996-Q1,-0.771663571,NA
ARG,QGDP,TOT,PC_CHGPY,Q,1996-Q2,5.436258599,NA
ARG,QGDP,TOT,PC_CHGPY,Q,1996-Q3,8.276059804,NA
ARG,QGDP,TOT,PC_CHGPY,Q,1996-Q4,9.410196998,NA
ARG,QGDP,TOT,PC_CHGPY,Q,1997-Q1,8.718642749,NA
ARG,QGDP,TOT,PC_CHGPY,Q,1997-Q2,7.93033306,NA
ARG,QGDP,TOT,PC_CHGPY,Q,1997-Q3,8.16301793,NA
ARG,QGDP,TOT,PC_CHGPY,Q,1997-Q4,7.662890987,NA
ARG,QGDP,TOT,PC_CHGPY,Q,1998-Q1,5.993873078,NA
ARG,QGDP,TOT,PC_CHGPY,Q,1998-Q2,6.486822435,NA
ARG,QGDP,TOT,PC_CHGPY,Q,1998-Q3,3.555725661,NA
ARG,QGDP,TOT,PC_CHGPY,Q,1998-Q4,-0.429833848,NA
ARG,QGDP,TOT,PC_CHGPY,Q,1999-Q1,-2.176492064,NA
ARG,QGDP,TOT,PC_CHGPY,Q,1999-Q2,-5.140582449,NA
ARG,QGDP,TOT,PC_CHGPY,Q,1999-Q3,-5.124917266,NA
ARG,QGDP,TOT,PC_CHGPY,Q,1999-Q4,-1.014421187,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2000-Q1,-0.106447324,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2000-Q2,-0.59039067,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2000-Q3,-0.557525176,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2000-Q4,-1.893523605,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2001-Q1,-1.397726021,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2001-Q2,-0.616979289,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2001-Q3,-4.991747166,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2001-Q4,-10.676443041,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2002-Q1,-15.219743824,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2002-Q2,-14.147871056,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2002-Q3,-9.897878081,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2002-Q4,-3.483175649,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2003-Q1,5.274229353,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2003-Q2,8.146920201,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2003-Q3,10.707165722,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2003-Q4,11.646839589,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2004-Q1,11.256253524,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2004-Q2,6.563471213,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2004-Q3,9.22418179,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2004-Q4,8.675347477,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2005-Q1,8.182834714,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2005-Q2,12.112221219,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2005-Q3,7.353724123,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2005-Q4,7.901922993,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2006-Q1,7.644670143,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2006-Q2,6.469018462,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2006-Q3,8.893675379,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2006-Q4,9.140541082,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2007-Q1,8.827705998,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2007-Q2,9.743304323,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2007-Q3,8.250780729,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2007-Q4,9.217478527,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2008-Q1,7.71311134,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2008-Q2,6.021883228,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2008-Q3,5.374445678,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2008-Q4,-2.526419754,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2009-Q1,-6.970611442,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2009-Q2,-9.616811892,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2009-Q3,-6.639937198,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2009-Q4,-0.223070119,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2010-Q1,6.710091087,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2010-Q2,14.159311769,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2010-Q3,10.284438055,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2010-Q4,9.462746335,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2011-Q1,8.686873555,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2011-Q2,5.427985241,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2011-Q3,5.687573053,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2011-Q4,4.358566942,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2012-Q1,0.947153162,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2012-Q2,-3.708627719,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2012-Q3,-1.540730271,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2012-Q4,0.218997438,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2013-Q1,1.128453584,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2013-Q2,5.43828628,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2013-Q3,2.836001723,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2013-Q4,0.347201968,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2014-Q1,-1.052099278,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2014-Q2,-2.496190144,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2014-Q3,-3.904055503,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2014-Q4,-2.578657196,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2015-Q1,0.3681314,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2015-Q2,3.679326348,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2015-Q3,4.328389757,NA
ARG,QGDP,TOT,PC_CHGPY,Q,2015-Q4,2.578119618,NA
